codigo_tse,uf,nome_municipio,codigo_ibge,POP_2022
77232,PR,NOVA FÁTIMA,4117008,7225
74586,PR,NOVA LARANJEIRAS,4117057,14132
77259,PR,NOVA LONDRINA,4117107,12911
79677,PR,NOVA OLÍMPIA,4117206,5834
79952,PR,NOVA PRATA DO IGUAÇU,4117255,10780
74608,PR,NOVA SANTA BÁRBARA,4117214,4183
79790,PR,NOVA SANTA ROSA,4117222,8292
75760,PR,NOVA TEBAS,4117271,6848
74420,PR,NOVO ITACOLOMI,4117297,4061
77275,PR,ORTIGUEIRA,4117305,26078
77291,PR,OURIZONA,4117404,3184
74063,PR,OURO VERDE DO OESTE,4117453,6808
77313,PR,PAIÇANDU,4117503,49999
77330,PR,PALMAS,4117602,43769
77356,PR,PALMEIRA,4117701,36384
77372,PR,PALMITAL,4117800,13080
77399,PR,PALOTINA,4117909,35063
77437,PR,PARANACITY,4118105,9561
77453,PR,PARANAGUÁ,4118204,157043
77470,PR,PARANAPOEMA,4118303,2406
77496,PR,PARANAVAÍ,4118402,90969
77410,PR,PARAÍSO DO NORTE,4118006,13246
74624,PR,PATO BRAGADO,4118451,5976
77518,PR,PATO BRANCO,4118501,94239
77534,PR,PAULA FREITAS,4118600,5616
77550,PR,PAULO FRONTIN,4118709,6460
77577,PR,PEABIRU,4118808,13345
75507,PR,PEROBAL,4118857,7132
75043,PR,PINHAIS,4119152,131048
74640,PR,PINHAL DE SÃO BENTO,4119251,2762
77631,PR,PINHALÃO,4119202,6564
77658,PR,PINHÃO,4119301,29931
77690,PR,PIRAQUARA,4119509,131101
77674,PR,PIRAÍ DO SUL,4119400,23514
77712,PR,PITANGA,4119608,33640
74667,PR,PITANGUEIRAS,4119657,3016
77615,PR,PIÊN,4119103,13552
77739,PR,PLANALTINA DO PARANÁ,4119707,4063
77755,PR,PLANALTO,4119806,14300
77771,PR,PONTA GROSSA,4119905,391654
75523,PR,PONTAL DO PARANÁ,4119954,32985
77798,PR,PORECATU,4120002,11596
77810,PR,PORTO AMAZONAS,4120101,5543
75540,PR,PORTO BARREIRO,4120150,3111
77836,PR,PORTO RICO,4120200,3194
77852,PR,PORTO VITÓRIA,4120309,3484
75566,PR,PRADO FERREIRA,4120333,3663
79910,PR,PRANCHITA,4120358,5705
77879,PR,PRESIDENTE CASTELO BRANCO,4120408,4334
77895,PR,PRIMEIRO DE MAIO,4120507,10239
77917,PR,PRUDENTÓPOLIS,4120606,49395
79693,PR,PÉROLA,4118907,11885
77593,PR,PÉROLA D'OESTE,4119004,6197
75582,PR,QUARTO CENTENÁRIO,4120655,4213
77933,PR,QUATIGUÁ,4120705,8092
77950,PR,QUATRO BARRAS,4120804,26452
74683,PR,QUATRO PONTES,4120853,4051
79553,PR,QUEDAS DO IGUAÇU,4120903,30785
77976,PR,QUERÊNCIA DO NORTE,4121000,10708
77992,PR,QUINTA DO SOL,4121109,5009
78018,PR,QUITANDINHA,4121208,19240
74705,PR,RAMILÂNDIA,4121257,4848
78034,PR,RANCHO ALEGRE,4121307,3511
74721,PR,RANCHO ALEGRE D'OESTE,4121356,2615
78050,PR,REALEZA,4121406,18928
78077,PR,REBOUÇAS,4121505,14524
78093,PR,RENASCENÇA,4121604,6839
78115,PR,RESERVA,4121703,26786
75604,PR,RESERVA DO IGUAÇU,4121752,7009
78131,PR,RIBEIRÃO CLARO,4121802,12357
78158,PR,RIBEIRÃO DO PINHAL,4121901,13053
78174,PR,RIO AZUL,4122008,14032
78190,PR,RIO BOM,4122107,3755
74748,PR,RIO BONITO DO IGUAÇU,4122156,13955
75620,PR,RIO BRANCO DO IVAÍ,4122172,3866
78212,PR,RIO BRANCO DO SUL,4122206,32566
78239,PR,RIO NEGRO,4122305,31406
78255,PR,ROLÂNDIA,4122404,71344
78271,PR,RONCADOR,4122503,11253
78298,PR,RONDON,4122602,9093
75744,PR,ROSÁRIO DO IVAÍ,4122651,5697
78310,PR,SABÁUDIA,4122701,8819
78336,PR,SALGADO FILHO,4122800,4144
78352,PR,SALTO DO ITARARÉ,4122909,5195
78379,PR,SALTO DO LONTRA,4123006,14006
78395,PR,SANTA AMÉLIA,4123105,3396
78417,PR,SANTA CECÍLIA DO PAVÃO,4123204,3361
78433,PR,SANTA CRUZ DE MONTE CASTELO,4123303,8630
78450,PR,SANTA FÉ,4123402,11397
79715,PR,SANTA HELENA,4123501,24917
78476,PR,SANTA INÊS,4123600,1744
78492,PR,SANTA ISABEL DO IVAÍ,4123709,8897
78514,PR,SANTA IZABEL DO OESTE,4123808,12444
74764,PR,SANTA LÚCIA,4123824,3668
74802,PR,SANTA MARIA DO OESTE,4123857,9811
78530,PR,SANTA MARIANA,4123907,11111
74829,PR,SANTA MÔNICA,4123956,3357
74080,PR,SANTA TEREZA DO OESTE,4124020,12928
84670,PR,SANTA TEREZINHA DE ITAIPU,4124053,23236
78557,PR,SANTANA DO ITARARÉ,4124004,5514
78611,PR,SANTO ANTONIO DO CAIUÁ,4124202,2499
78590,PR,SANTO ANTÔNIO DA PLATINA,4124103,45261
78638,PR,SANTO ANTÔNIO DO PARAÍSO,4124301,2122
78573,PR,SANTO ANTÔNIO DO SUDOESTE,4124400,19677
78654,PR,SANTO INÁCIO,4124509,6184
78999,PR,SAPOPEMA,4126207,6444
84611,PR,SARANDI,4126256,126057
75060,PR,SAUDADE DO IGUAÇU,4126272,6137
79014,PR,SENGÉS,4126306,17112
75647,PR,SERRANÓPOLIS DO IGUAÇU,4126355,5034
79030,PR,SERTANEJA,4126405,5761
79057,PR,SERTANÓPOLIS,4126504,16694
79073,PR,SIQUEIRA CAMPOS,4126603,24083
75787,PR,SULINA,4126652,3440
78670,PR,SÃO CARLOS DO IVAÍ,4124608,6588
78697,PR,SÃO JERÔNIMO DA SERRA,4124707,10742
78816,PR,SÃO JORGE D'OESTE,4125209,9308
78794,PR,SÃO JORGE DO IVAÍ,4125308,5159
79995,PR,SÃO JORGE DO PATROCÍNIO,4125357,6520
78832,PR,SÃO JOSÉ DA BOA VISTA,4125407,5968
84719,PR,SÃO JOSÉ DAS PALMEIRAS,4125456,4063
78859,PR,SÃO JOSÉ DOS PINHAIS,4125506,327746
78719,PR,SÃO JOÃO,4124806,11683
78735,PR,SÃO JOÃO DO CAIUÁ,4124905,5585
78751,PR,SÃO JOÃO DO IVAÍ,4125001,10665
78778,PR,SÃO JOÃO DO TRIUNFO,4125100,13725
74845,PR,SÃO MANOEL DO PARANÁ,4125555,2132
78875,PR,SÃO MATEUS DO SUL,4125605,44313
78891,PR,SÃO MIGUEL DO IGUAÇU,4125704,29285
74861,PR,SÃO PEDRO DO IGUAÇU,4125753,6854
78913,PR,SÃO PEDRO DO IVAÍ,4125803,8691
78930,PR,SÃO PEDRO DO PARANÁ,4125902,2654
78956,PR,SÃO SEBASTIÃO DA AMOREIRA,4126009,8070
78972,PR,SÃO TOMÉ,4126108,5385
75663,PR,TAMARANA,4126678,12115
79090,PR,TAMBOARA,4126702,4879
79111,PR,TAPEJARA,4126801,15659
79731,PR,TAPIRA,4126900,5743
79138,PR,TEIXEIRA SOARES,4127007,9565
79154,PR,TELÊMACO BORBA,4127106,73331
79170,PR,TERRA BOA,4127205,18654
79197,PR,TERRA RICA,4127304,14862
79219,PR,TERRA ROXA,4127403,18448
79235,PR,TIBAGI,4127502,18612
79251,PR,TIJUCAS DO SUL,4127601,17717
79278,PR,TOLEDO,4127700,156123
79294,PR,TOMAZINA,4127809,9659
79871,PR,TRÊS BARRAS DO PARANÁ,4127858,11142
74888,PR,TUNAS DO PARANÁ,4127882,8617
79316,PR,TUNEIRAS DO OESTE,4127908,10332
79936,PR,TUPÃSSI,4127957,8088
84530,PR,TURVO,4127965,16147
79332,PR,UBIRATÃ,4128005,24733
79359,PR,UMUARAMA,4128104,117148
79391,PR,UNIFLOR,4128302,2136
79375,PR,UNIÃO DA VITÓRIA,4128203,55238
79413,PR,URAÍ,4128401,10378
74900,PR,VENTANIA,4128534,9682
79898,PR,VERA CRUZ DO OESTE,4128559,9326
79456,PR,VERÊ,4128609,7929
74969,PR,VIRMOND,4128658,3813
79472,PR,VITORINO,4128708,9942
79430,PR,WENCESLAU BRAZ,4128500,18894
79499,PR,XAMBRÊ,4128807,5769
74128,PR,ÂNGULO,4101150,3447
58017,RJ,ANGRA DOS REIS,3300100,181228
58181,RJ,APERIBÉ,3300159,10893
58033,RJ,ARARUAMA,3300209,126726
58220,RJ,AREAL,3300225,11765
58408,RJ,ARMAÇÃO DOS BÚZIOS,3300233,39033
59277,RJ,ARRAIAL DO CABO,3300258,31030
58050,RJ,BARRA DO PIRAÍ,3300308,91025
58076,RJ,BARRA MANSA,3300407,166654
58041,RJ,BELFORD ROXO,3300456,446731
58092,RJ,BOM JARDIM,3300506,28166
58114,RJ,BOM JESUS DO ITABAPOANA,3300605,35797
58130,RJ,CABO FRIO,3300704,214057
58157,RJ,CACHOEIRAS DE MACACU,3300803,53887
58173,RJ,CAMBUCI,3300902,14245
58190,RJ,CAMPOS DOS GOYTACAZES,3301009,474667
58211,RJ,CANTAGALO,3301108,19443
58300,RJ,CARAPEBUS,3300936,13360
58068,RJ,CARDOSO MOREIRA,3301157,12686
58238,RJ,CARMO,3301207,17149
58254,RJ,CASIMIRO DE ABREU,3301306,45570
58165,RJ,COMENDADOR LEVY GASPARIAN,3300951,8769
58270,RJ,CONCEIÇÃO DE MACABU,3301405,20814
58297,RJ,CORDEIRO,3301504,20843
58319,RJ,DUAS BARRAS,3301603,11102
58335,RJ,DUQUE DE CAXIAS,3301702,782799
58351,RJ,ENGENHEIRO PAULO DE FRONTIN,3301801,11822
58106,RJ,GUAPIMIRIM,3301850,50409
58262,RJ,IGUABA GRANDE,3301876,27651
58378,RJ,ITABORAÍ,3301900,231004
58394,RJ,ITAGUAÍ,3302007,132867
59293,RJ,ITALVA,3302056,13729
58416,RJ,ITAOCARA,3302106,22989
58432,RJ,ITAPERUNA,3302205,99300
58440,RJ,ITATIAIA,3302254,30766
58149,RJ,JAPERI,3302270,96595
58459,RJ,LAJE DO MURIAÉ,3302304,6767
58475,RJ,MACAÉ,3302403,262692
58386,RJ,MACUCO,3302452,5446
58491,RJ,MAGÉ,3302502,248208
58513,RJ,MANGARATIBA,3302601,38953
58530,RJ,MARICÁ,3302700,223938
58556,RJ,MENDES,3302809,17461
58467,RJ,MESQUITA,3302858,168849
58572,RJ,MIGUEL PEREIRA,3302908,26301
58599,RJ,MIRACEMA,3303005,26644
58610,RJ,NATIVIDADE,3303104,14938
58637,RJ,NILÓPOLIS,3303203,150281
58653,RJ,NITERÓI,3303302,523664
58670,RJ,NOVA FRIBURGO,3303401,204625
58696,RJ,NOVA IGUAÇU,3303500,819134
58718,RJ,PARACAMBI,3303609,41146
58750,RJ,PARATY,3303807,50592
58734,RJ,PARAÍBA DO SUL,3303708,41786
59315,RJ,PATY DO ALFERES,3303856,29390
58777,RJ,PETRÓPOLIS,3303906,304758
58246,RJ,PINHEIRAL,3303955,24553
58793,RJ,PIRAÍ,3304003,27996
58815,RJ,PORCIÚNCULA,3304102,16958
58327,RJ,PORTO REAL,3304110,20375
58025,RJ,QUATIS,3304128,12646
58122,RJ,QUEIMADOS,3304144,139194
58009,RJ,QUISSAMÃ,3304151,21749
58831,RJ,RESENDE,3304201,128460
58858,RJ,RIO BONITO,3304300,55068
58874,RJ,RIO CLARO,3304409,18544
58890,RJ,RIO DAS FLORES,3304508,9387
58203,RJ,RIO DAS OSTRAS,3304524,149562
60011,RJ,RIO DE JANEIRO,3304557,6625849
58912,RJ,SANTA MARIA MADALENA,3304607,9704
58939,RJ,SANTO ANTÔNIO DE PÁDUA,3304706,40870
59072,RJ,SAPUCAIA,3305406,18585
59099,RJ,SAQUAREMA,3305505,88755
58424,RJ,SEROPÉDICA,3305554,85359
59110,RJ,SILVA JARDIM,3305604,21509
59137,RJ,SUMIDOURO,3305703,18286
58955,RJ,SÃO FIDÉLIS,3304805,38711
58289,RJ,SÃO FRANCISCO DE ITABAPOANA,3304755,44939
58971,RJ,SÃO GONÇALO,3304904,929446
58343,RJ,SÃO JOSÉ DE UBÁ,3305133,7070
59331,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,3305158,22125
58998,RJ,SÃO JOÃO DA BARRA,3305000,36518
59013,RJ,SÃO JOÃO DE MERITI,3305109,393773
59030,RJ,SÃO PEDRO DA ALDEIA,3305208,102290
59056,RJ,SÃO SEBASTIÃO DO ALTO,3305307,7707
58360,RJ,TANGUÁ,3305752,31169
59153,RJ,TERESÓPOLIS,3305802,189036
59170,RJ,TRAJANO DE MORAIS,3305901,10303
59196,RJ,TRÊS RIOS,3306008,76789
59218,RJ,VALENÇA,3306107,72264
58084,RJ,VARRE-SAI,3306156,10209
59234,RJ,VASSOURAS,3306206,38081
59250,RJ,VOLTA REDONDA,3306305,270543
16012,RN,ACARI,2400109,10589
16055,RN,AFONSO BEZERRA,2400307,10838
16098,RN,ALEXANDRIA,2400505,13211
16110,RN,ALMINO AFONSO,2400604,4689
16136,RN,ALTO DO RODRIGUES,2400703,12538
16152,RN,ANGICOS,2400802,11641
16179,RN,ANTÔNIO MARTINS,2400901,6577
16195,RN,APODI,2401008,36118
16217,RN,AREIA BRANCA,2401107,24076
16233,RN,ARÊS,2401206,13268
16039,RN,ASSÚ,2400208,56482
30031,RN,BARAÚNA,2401453,26949
16292,RN,BARCELONA,2401503,4003
16276,RN,BAÍA FORMOSA,2401404,8825
16314,RN,BENTO FERNANDES,2401602,4796
17035,RN,BOA SAÚDE,2405306,9054
16101,RN,BODÓ,2401651,2309
16330,RN,BOM JESUS,2401701,9713
16357,RN,BREJINHO,2401800,12205
16390,RN,CAICÓ,2402006,61160
16047,RN,CAIÇARA DO NORTE,2401859,6282
16373,RN,CAIÇARA DO RIO DO VENTO,2401909,3274
16250,RN,CAMPO GRANDE,2401305,10319
16411,RN,CAMPO REDONDO,2402105,10217
16438,RN,CANGUARETAMA,2402204,29377
16454,RN,CARAÚBAS,2402303,19766
16497,RN,CARNAUBAIS,2402501,9704
16470,RN,CARNAÚBA DOS DANTAS,2402402,7949
16519,RN,CEARÁ-MIRIM,2402600,78486
16535,RN,CERRO CORÁ,2402709,11002
16551,RN,CORONEL EZEQUIEL,2402808,5092
16578,RN,CORONEL JOÃO PESSOA,2402907,4237
16594,RN,CRUZETA,2403004,8008
16616,RN,CURRAIS NOVOS,2403103,41341
16632,RN,DOUTOR SEVERIANO,2403202,7049
16659,RN,ENCANTO,2403301,6017
16675,RN,EQUADOR,2403400,5355
16691,RN,ESPÍRITO SANTO,2403509,10622
16713,RN,EXTREMOZ,2403608,61381
16730,RN,FELIPE GUERRA,2403707,5970
16144,RN,FERNANDO PEDROZA,2403756,2937
16756,RN,FLORÂNIA,2403806,10199
16772,RN,FRANCISCO DANTAS,2403905,2700
17515,RN,FRUTUOSO GOMES,2404002,4122
16799,RN,GALINHOS,2404101,2105
16810,RN,GOIANINHA,2404200,27079
16837,RN,GOVERNADOR DIX-SEPT ROSADO,2404309,11926
16853,RN,GROSSOS,2404408,9742
16870,RN,GUAMARÉ,2404507,15312
16896,RN,IELMO MARINHO,2404606,11614
16918,RN,IPANGUAÇU,2404705,14164
16934,RN,IPUEIRA,2404804,2035
16080,RN,ITAJÁ,2404853,7298
16950,RN,ITAÚ,2404903,5317
16993,RN,JANDAÍRA,2405108,6570
17019,RN,JANDUÍS,2405207,4767
17051,RN,JAPI,2405405,5123
17078,RN,JARDIM DE ANGICOS,2405504,2436
17094,RN,JARDIM DE PIRANHAS,2405603,13969
17116,RN,JARDIM DO SERIDÓ,2405702,11623
16977,RN,JAÇANÃ,2405009,10247
17175,RN,JOSÉ DA PENHA,2406007,5799
17132,RN,JOÃO CÂMARA,2405801,33191
17159,RN,JOÃO DIAS,2405900,2076
17191,RN,JUCURUTU,2406106,17779
16306,RN,JUNDIÁ,2406155,3737
17230,RN,LAGOA D'ANTA,2406205,6680
17256,RN,LAGOA DE PEDRAS,2406304,7340
17272,RN,LAGOA DE VELHOS,2406403,2569
17299,RN,LAGOA NOVA,2406502,15584
17310,RN,LAGOA SALGADA,2406601,8334
17337,RN,LAJES,2406700,9866
17353,RN,LAJES PINTADAS,2406809,4779
17370,RN,LUCRÉCIA,2406908,3490
17396,RN,LUÍS GOMES,2407005,9083
17434,RN,MACAU,2407203,27395
17418,RN,MACAÍBA,2407104,81584
16160,RN,MAJOR SALES,2407252,3924
17450,RN,MARCELINO VIEIRA,2407302,7896
17477,RN,MARTINS,2407401,8178
17493,RN,MAXARANGUAPE,2407500,10262
17213,RN,MESSIAS TARGINO,2407609,4283
17531,RN,MONTANHAS,2407708,11459
17558,RN,MONTE ALEGRE,2407807,22950
17574,RN,MONTE DAS GAMELEIRAS,2407906,2277
17590,RN,MOSSORÓ,2408003,264181
17612,RN,NATAL,2408102,751932
17655,RN,NOVA CRUZ,2408300,34252
17639,RN,NÍSIA FLORESTA,2408201,30952
17671,RN,OLHO D'ÁGUA DO BORGES,2408409,3896
17698,RN,OURO BRANCO,2408508,4912
17710,RN,PARANÁ,2408607,3934
17752,RN,PARAZINHO,2408805,4796
17736,RN,PARAÚ,2408706,3589
17779,RN,PARELHAS,2408904,21464
17795,RN,PARNAMIRIM,2403251,252950
17817,RN,PASSA E FICA,2409100,10892
17833,RN,PASSAGEM,2409209,3119
17850,RN,PATU,2409308,11001
17876,RN,PAU DOS FERROS,2409407,30403
17892,RN,PEDRA GRANDE,2409506,3611
17914,RN,PEDRA PRETA,2409605,2450
17930,RN,PEDRO AVELINO,2409704,6241
17957,RN,PEDRO VELHO,2409803,13860
17973,RN,PENDÊNCIAS,2409902,12273
17990,RN,PILÕES,2410009,2963
18031,RN,PORTALEGRE,2410207,7601
16284,RN,PORTO DO MANGUE,2410256,5253
18015,RN,POÇO BRANCO,2410108,12389
18074,RN,PUREZA,2410405,9358
18090,RN,RAFAEL FERNANDES,2410504,5432
18937,RN,RAFAEL GODEIRO,2410603,2931
18112,RN,RIACHO DA CRUZ,2410702,2693
18139,RN,RIACHO DE SANTANA,2410801,4134
18155,RN,RIACHUELO,2410900,7389
16268,RN,RIO DO FOGO,2408953,10268
18171,RN,RODOLFO FERNANDES,2411007,4234
18198,RN,RUY BARBOSA,2411106,3203
18236,RN,SANTA CRUZ,2411205,37232
16241,RN,SANTA MARIA,2409332,4843
18279,RN,SANTANA DO MATOS,2411403,12460
18252,RN,SANTANA DO SERIDÓ,2411429,2696
18295,RN,SANTO ANTÔNIO,2411502,22150
18597,RN,SENADOR ELÓI DE SOUZA,2413102,5964
18619,RN,SENADOR GEORGINO AVELINO,2413201,4064
18058,RN,SERRA CAIADA,2410306,9964
18635,RN,SERRA DE SÃO BENTO,2413300,5706
16020,RN,SERRA DO MEL,2413359,13110
18651,RN,SERRA NEGRA DO NORTE,2413409,7593
18678,RN,SERRINHA,2413508,6444
16209,RN,SERRINHA DOS PINTOS,2413557,4659
18694,RN,SEVERIANO MELO,2413607,5497
18317,RN,SÃO BENTO DO NORTE,2411601,3252
18333,RN,SÃO BENTO DO TRAIRÍ,2411700,3788
18350,RN,SÃO FERNANDO,2411809,3480
18210,RN,SÃO FRANCISCO DO OESTE,2411908,4172
18376,RN,SÃO GONÇALO DO AMARANTE,2412005,115467
18414,RN,SÃO JOSÉ DE MIPIBU,2412203,47279
18430,RN,SÃO JOSÉ DO CAMPESTRE,2412302,13691
18457,RN,SÃO JOSÉ DO SERIDÓ,2412401,4548
18392,RN,SÃO JOÃO DO SABUGI,2412104,5956
18473,RN,SÃO MIGUEL,2412500,23494
16063,RN,SÃO MIGUEL DO GOSTOSO,2412559,10250
18490,RN,SÃO PAULO DO POTENGI,2412609,16586
18511,RN,SÃO PEDRO,2412708,5786
18538,RN,SÃO RAFAEL,2412807,7707
18554,RN,SÃO TOMÉ,2412906,9720
18570,RN,SÃO VICENTE,2413003,6311
18716,RN,SÍTIO NOVO,2413706,4662
18732,RN,TABOLEIRO GRANDE,2413805,2333
18759,RN,TAIPU,2413904,11438
18775,RN,TANGARÁ,2414001,13266
18791,RN,TENENTE ANANIAS,2414100,10262
16004,RN,TENENTE LAURENTINO CRUZ,2414159,5892
16225,RN,TIBAU,2411056,5389
18813,RN,TIBAU DO SUL,2414209,17210
18830,RN,TIMBAÚBA DOS BATISTAS,2414308,2336
18856,RN,TOUROS,2414407,33008
16128,RN,TRIUNFO POTIGUAR,2414456,3358
18872,RN,UMARIZAL,2414506,9972
18899,RN,UPANEMA,2414605,13434
16187,RN,VENHA-VER,2414753,3013
18953,RN,VERA CRUZ,2414803,10487
18996,RN,VILA FLOR,2415008,3174
18970,RN,VIÇOSA,2414902,1822
18910,RN,VÁRZEA,2414704,5232
16071,RN,ÁGUA NOVA,2400406,2951
310,RO,ALTA FLORESTA DO OESTE,1100015,21558
736,RO,ALTO ALEGRE DOS PARECIS,1100379,13023
639,RO,ALTO PARAÍSO,1100403,17140
337,RO,ALVORADA DO OESTE,1100346,13092
78,RO,ARIQUEMES,1100023,100896
779,RO,BURITIS,1100452,28178
450,RO,CABIXI,1100031,5107
620,RO,CACAULÂNDIA,1100601,4157
94,RO,CACOAL,1100049,92202
671,RO,CAMPO NOVO DE RONDÔNIA,1100700,8840
477,RO,CANDEIAS DO JAMARI,1100809,22564
531,RO,CASTANHEIRAS,1100908,3269
272,RO,CEREJEIRAS,1100056,15237
809,RO,CHUPINGUAIA,1100924,9351
230,RO,COLORADO DO OESTE,1100064,15747
655,RO,CORUMBIARA,1100072,7503
213,RO,COSTA MARQUES,1100080,12633
680,RO,CUJUBIM,1100940,14338
256,RO,ESPIGÃO DO OESTE,1100098,29722
612,RO,GOVERNADOR JORGE TEIXEIRA,1101005,8012
19,RO,GUAJARÁ-MIRIM,1100106,39396
493,RO,ITAPUÃ DO OESTE,1101104,9465
159,RO,JARU,1100114,52090
51,RO,JI-PARANÁ,1100122,136825
396,RO,MACHADINHO DO OESTE,1100130,30626
604,RO,MINISTRO ANDREAZZA,1101203,6440
574,RO,MIRANTE DA SERRA,1101302,9200
663,RO,MONTE NEGRO,1101401,11966
370,RO,NOVA BRASILÂNDIA DO OESTE,1100148,17355
434,RO,NOVA MAMORÉ,1100338,25452
744,RO,NOVA UNIÃO,1101435,6194
515,RO,NOVO HORIZONTE DO OESTE,1100502,7653
175,RO,OURO PRETO DO OESTE,1100155,36753
701,RO,PARECIS,1101450,3953
116,RO,PIMENTA BUENO,1100189,37464
787,RO,PIMENTEIRAS DO OESTE,1101468,2180
35,RO,PORTO VELHO,1100205,461748
191,RO,PRESIDENTE MÉDICI,1100254,19316
728,RO,PRIMAVERA DE RONDÔNIA,1101476,3071
647,RO,RIO CRESPO,1100262,3476
299,RO,ROLIM DE MOURA,1100288,57180
353,RO,SANTA LUZIA DO OESTE,1100296,7394
582,RO,SERINGUEIRAS,1101500,11183
710,RO,SÃO FELIPE DO OESTE,1101484,5259
795,RO,SÃO FRANCISCO DO GUAPORÉ,1101492,16302
418,RO,SÃO MIGUEL DO GUAPORÉ,1100320,21612
752,RO,TEIXEIRÓPOLIS,1101559,4284
590,RO,THEOBROMA,1101609,9253
566,RO,URUPÁ,1101708,10828
698,RO,VALE DO ANARI,1101757,7806
558,RO,VALE DO PARAÍSO,1101807,6487
132,RO,VILHENA,1100304,95599
3050,RR,ALTO ALEGRE,1400050,23582
3042,RR,AMAJARI,1400027,16994
3018,RR,BOA VISTA,1400100,408157
3077,RR,BONFIM,1400159,16169
3069,RR,CANTÁ,1400175,18030
3034,RR,CARACARAÍ,1400209,20780
3000,RR,CAROEBE,1400233,10555
3026,RR,IRACEMA,1400282,11000
3093,RR,MUCAJAÍ,1400308,17058
3115,RR,NORMANDIA,1400407,15264
3123,RR,PACARAIMA,1400456,19317
3085,RR,RORAINÓPOLIS,1400472,29932
3131,RR,SÃO JOÃO DA BALIZA,1400506,8011
3158,RR,SÃO LUIZ,1400605,6192
3107,RR,UIRAMUTÃ,1400704,13764
88986,RS,ACEGUÁ,4300034,4156
85014,RS,AGUDO,4300109,16740
85030,RS,AJURICABA,4300208,6707
85057,RS,ALECRIM,4300307,6169
85073,RS,ALEGRETE,4300406,71945
85545,RS,ALEGRIA,4300455,3652
89001,RS,ALMIRANTE TAMANDARÉ DO SUL,4300471,1967
85090,RS,ALPESTRE,4300505,7065
84808,RS,ALTO ALEGRE,4300554,1800
86282,RS,ALTO FELIZ,4300570,3061
85111,RS,ALVORADA,4300604,185921
86045,RS,AMARAL FERRADOR,4300638,5268
86304,RS,AMETISTA DO SUL,4300646,7529
86100,RS,ANDRÉ DA ROCHA,4300661,1129
85138,RS,ANTA GORDA,4300703,5962
85154,RS,ANTÔNIO PRADO,4300802,14292
86320,RS,ARAMBARÉ,4300851,4109
88862,RS,ARARICÁ,4300877,8293
85170,RS,ARATIBA,4300901,6495
85197,RS,ARROIO DO MEIO,4301008,21961
89028,RS,ARROIO DO PADRE,4301073,2638
85308,RS,ARROIO DO SAL,4301057,11082
85235,RS,ARROIO DO TIGRE,4301206,12022
85219,RS,ARROIO DOS RATOS,4301107,14555
85251,RS,ARROIO GRANDE,4301305,17440
85278,RS,ARVOREZINHA,4301404,10328
85294,RS,AUGUSTO PESTANA,4301503,7146
85316,RS,BAGÉ,4301602,113173
88927,RS,BALNEÁRIO PINHAL,4301636,14769
86363,RS,BARRA DO GUARITA,4301859,3161
88625,RS,BARRA DO QUARAÍ,4301875,4053
85375,RS,BARRA DO RIBEIRO,4301909,11925
86380,RS,BARRA DO RIO AZUL,4301925,1695
86401,RS,BARRA FUNDA,4301958,2497
85359,RS,BARRACÃO,4301800,5115
85391,RS,BARROS CASSAL,4302006,9299
86223,RS,BARÃO,4301651,6476
85332,RS,BARÃO DE COTEGIPE,4301701,7150
86347,RS,BARÃO DO TRIUNFO,4301750,5893
88420,RS,BENJAMIN CONSTANT DO SUL,4302055,1981
85413,RS,BENTO GONÇALVES,4302105,129430
86428,RS,BOA VISTA DAS MISSÕES,4302154,1899
85430,RS,BOA VISTA DO BURICÁ,4302204,7030
89044,RS,BOA VISTA DO CADEADO,4302220,2222
89060,RS,BOA VISTA DO INCRA,4302238,2267
88161,RS,BOA VISTA DO SUL,4302253,2746
85456,RS,BOM JESUS,4302303,10725
98230,RS,BOM PRINCÍPIO,4302352,15619
86444,RS,BOM PROGRESSO,4302378,2106
85472,RS,BOM RETIRO DO SUL,4302402,12245
84921,RS,BOQUEIRÃO DO LEÃO,4302451,6231
85499,RS,BOSSOROCA,4302501,5886
89087,RS,BOZANO,4302584,2135
85510,RS,BRAGA,4302600,3264
85065,RS,BROCHIER,4302659,5895
85537,RS,BUTIÁ,4302709,18711
85570,RS,CACEQUI,4302907,11166
85596,RS,CACHOEIRA DO SUL,4303004,79778
85618,RS,CACHOEIRINHA,4303103,134545
85634,RS,CACIQUE DOBLE,4303202,4602
85650,RS,CAIBATÉ,4303301,4707
85677,RS,CAIÇARA,4303400,4810
85693,RS,CAMAQUÃ,4303509,61598
85960,RS,CAMARGO,4303558,3204
85715,RS,CAMBARÁ DO SUL,4303608,6263
86460,RS,CAMPESTRE DA SERRA,4303673,3243
85731,RS,CAMPINA DAS MISSÕES,4303707,5882
85758,RS,CAMPINAS DO SUL,4303806,5266
85774,RS,CAMPO BOM,4303905,65380
85790,RS,CAMPO NOVO,4304002,4992
85200,RS,CAMPOS BORGES,4304101,3606
85812,RS,CANDELÁRIA,4304200,28249
86487,RS,CANDIOTA,4304358,10418
85855,RS,CANELA,4304408,53348
85871,RS,CANGUÇU,4304507,48922
85898,RS,CANOAS,4304606,339133
89109,RS,CANUDOS DO VALE,4304614,1660
84891,RS,CAPELA DE SANTANA,4304689,10970
86509,RS,CAPITÃO,4304697,2888
88200,RS,CAPIVARI DO SUL,4304671,3986
