titulo,numero,tipo,libera_captacao,libera_captacao_inicial,data_portaria,data_publicacao,edicao,secao,pagina,orgao,url,url_title,qtd_projetos,valor_total_anexo,lei_8313,texto_art1
"PORTARIA SEFIC/MINC Nº 117, DE 4 DE MARÇO DE 2026",117,complementacao_valor,True,False,2026-03-04,2026-03-05,43,,30,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-117-de-4-de-marco-de-2026-690556050,portaria-sefic/minc-n-117-de-4-de-marco-de-2026-690556050,8,3529837.56,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 118, DE 4 DE MARÇO DE 2026",118,prorrogacao_prazo,True,False,2026-03-04,2026-03-05,43,,31,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-118-de-4-de-marco-de-2026-690532424,portaria-sefic/minc-n-118-de-4-de-marco-de-2026-690532424,10,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 119, DE 4 DE MARÇO DE 2026",119,reducao_valor,False,False,2026-03-04,2026-03-05,43,,31,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-119-de-4-de-marco-de-2026-690547674,portaria-sefic/minc-n-119-de-4-de-marco-de-2026-690547674,16,2971018.49,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 120, DE 5 DE MARÇO DE 2026",120,complementacao_valor,True,False,2026-03-05,2026-03-06,44,,10,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-120-de-5-de-marco-de-2026-690852064,portaria-sefic/minc-n-120-de-5-de-marco-de-2026-690852064,6,7988931.14,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 121, DE 5 DE MARÇO DE 2026",121,prorrogacao_prazo,True,False,2026-03-05,2026-03-06,44,,10,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-121-de-5-de-marco-de-2026-690834656,portaria-sefic/minc-n-121-de-5-de-marco-de-2026-690834656,5,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 122, DE 5 DE MARÇO DE 2026",122,reducao_valor,False,False,2026-03-05,2026-03-06,44,,10,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-122-de-5-de-marco-de-2026-690830507,portaria-sefic/minc-n-122-de-5-de-marco-de-2026-690830507,1,97396.2,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 123, DE 10 DE MARÇO DE 2026",123,homologacao_captacao,True,True,2026-03-10,2026-03-11,47,,9,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-123-de-10-de-marco-de-2026-691798342,portaria-sefic/minc-n-123-de-10-de-marco-de-2026-691798342,92,69473405.59,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 124, DE 10 DE MARÇO DE 2026",124,complementacao_valor,True,False,2026-03-10,2026-03-11,47,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-124-de-10-de-marco-de-2026-691795901,portaria-sefic/minc-n-124-de-10-de-marco-de-2026-691795901,4,105546.11,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 125, DE 10 DE MARÇO DE 2026",125,prorrogacao_prazo,True,False,2026-03-10,2026-03-11,47,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-125-de-10-de-marco-de-2026-691789079,portaria-sefic/minc-n-125-de-10-de-marco-de-2026-691789079,46,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 126, DE 10 DE MARÇO DE 2026",126,reducao_valor,False,False,2026-03-10,2026-03-11,47,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-126-de-10-de-marco-de-2026-691789589,portaria-sefic/minc-n-126-de-10-de-marco-de-2026-691789589,10,1196580.99,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 127, DE 10 DE MARÇO DE 2026",127,alteracao_projeto,False,False,2026-03-10,2026-03-11,47,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-127-de-10-de-marco-de-2026-691785196,portaria-sefic/minc-n-127-de-10-de-marco-de-2026-691785196,0,,False,"Homologar a(s) alteração(ões) do(s) nome(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 2413689 - Maria Pérola - Gravação EP e Circulação de Shows , publicado na portaria nº 0878/24 de 11/12/2024, no D.O.U. de 12/12/2024, para Maria Pérola - Circulação de shows. PRONAC: 2511892 - Espetáculo Inventor de Sutilezas, publicado na portaria nº 0812/25 de 05/12/2025, no D.O.U. de 08/12/2025, para Espetáculo Inventor de Inutilezas. PRONAC: 257576 - Costura e Patrimônio - Tecendo Saberes e Histórias, publicado na portaria nº 0676/25 de 06/10/2025, no D.O.U. de 07/10/2025, para Maria Anselmi | Projeto Tecer. PRONAC: 243975 - ITAPEBUSSU 2024 - FÉ, CULTURA E TRADIÇÃO., publicado na portaria nº 0393/24 de 07/06/2024, no D.O.U. de 10/06/2024, para ITAPEBUSSU - FÉ, CULTURA E TRADIÇÃO.. PRONAC: 232099 - Exposição Diálogo no Escuro 2024 , publicado na portaria nº 0412/23 de 24/07/2023, no D.O.U. de 25/07/2023, para Exposição Diálogo no Escuro."
"PORTARIA SEFIC/MINC Nº 128, DE 11 DE MARÇO DE 2026",128,homologacao_captacao,True,True,2026-03-11,2026-03-12,48,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-128-de-11-de-marco-de-2026-692088752,portaria-sefic/minc-n-128-de-11-de-marco-de-2026-692088752,24,16157836.010000002,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 129, DE 11 DE MARÇO DE 2026",129,complementacao_valor,True,False,2026-03-11,2026-03-12,48,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-129-de-11-de-marco-de-2026-692098506,portaria-sefic/minc-n-129-de-11-de-marco-de-2026-692098506,14,3655068.0500000003,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 130, DE 11 DE MARÇO DE 2026",130,prorrogacao_prazo,True,False,2026-03-11,2026-03-12,48,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-130-de-11-de-marco-de-2026-692100429,portaria-sefic/minc-n-130-de-11-de-marco-de-2026-692100429,11,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 131, DE 11 DE MARÇO DE 2026",131,reducao_valor,False,False,2026-03-11,2026-03-12,48,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-131-de-11-de-marco-de-2026-692102254,portaria-sefic/minc-n-131-de-11-de-marco-de-2026-692102254,27,7298020.16,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 132, DE 12 DE MARÇO DE 2026",132,homologacao_captacao,True,True,2026-03-12,2026-03-13,49,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-132-de-12-de-marco-de-2026-692424523,portaria-sefic/minc-n-132-de-12-de-marco-de-2026-692424523,31,36920158.589999996,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 133, DE 12 DE MARÇO DE 2026",133,complementacao_valor,True,False,2026-03-12,2026-03-13,49,,30,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-133-de-12-de-marco-de-2026-692422526,portaria-sefic/minc-n-133-de-12-de-marco-de-2026-692422526,10,5195605.38,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 134, DE 12 DE MARÇO DE 2026",134,prorrogacao_prazo,True,False,2026-03-12,2026-03-13,49,,30,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-134-de-12-de-marco-de-2026-692404656,portaria-sefic/minc-n-134-de-12-de-marco-de-2026-692404656,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 135, DE 12 DE MARÇO DE 2026",135,reducao_valor,False,False,2026-03-12,2026-03-13,49,,30,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-135-de-12-de-marco-de-2026-692419343,portaria-sefic/minc-n-135-de-12-de-marco-de-2026-692419343,55,25728989.790000003,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 136, DE 12 DE MARÇO DE 2026",136,alteracao_projeto,False,False,2026-03-12,2026-03-13,49,,33,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-136-de-12-de-marco-de-2026-692416681,portaria-sefic/minc-n-136-de-12-de-marco-de-2026-692416681,0,,False,"Homologar a(s) alteração(ões) do(s) resumo(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 244657 - Coleção FAMA [titulo provisório], publicado na portaria nº 0433/24 de 21/06/2024, no D.O.U. de 24/06/2024. Onde se lê: O projeto de livro COLEÇÃO FAMA [título provisório] visa a curadoria, edição e publicação de 1.500 exemplares de livro bilíngue sobre coleção do Museu FAMA - Fábrica de Arte Marcos Amaro. Apublicação apresentará um inédito recorte do acervo pertencente à Fundação Marcos Amaro, considerado um dos maiores museus da America Latina. O livro será amplamente divulgado e distribuído para comercialização com alcance em todo território nacional, além de contar com distribuição gratuita para bibliotecas de todo o país. Leia-se: O projeto de livro intitulado FAMA, Museu visa a curadoria, edição e publicação de 1.500 exemplares de livro bilíngue sobre coleção do Museu FAMA - Fábrica de Arte Marcos Amaro. Apublicação apresentará um inédito recorte do acervo pertencente à Fundação Marcos Amaro, considerado um dos maiores museus da America Latina. O livro será amplamente divulgado e distribuído para comercialização com alcance em todo território nacional, além de contar com distribuição gratuita para bibliotecas de todo o país. PRONAC: 234663 - Plano Plurianual de Atividades do Museu das Minas e do Metal - 2024 a 2026, publicado na portaria nº 0605/23 de 16/10/2023, no D.O.U. de 17/10/2023. Onde se lê: A proposta visa garantir os recursos necessários à execução do conjunto de atividades do MM Gerdau - Museu das Minas e do Metal programadas para os anos de 2024, 2025 e 2026 referente aos seus programas Educativo, Artístico, Cultural e de Salvaguarda do Patrimônio Cultural, que engloba o acervo e a edificação histórica tombada que o abriga, além do funcionamento e contratação de projetos de renovação das exposições tecnológicas permanentes e aquisição de acervo, contemplando itens concernentes a recursos humanos, materiais, equipamentos, projetos e serviços que viabilizem o seu pleno funcionamento, e, por conseguinte, a excelência de seus serviços e atendimento ao público. Leia-se: A proposta visa garantir os recursos necessários à execução do conjunto de atividades do MM Gerdau - Museu das Minas e do Metal programadas para os anos de 2024, 2025, 2026 e 2027 referente aos seus programas Educativo, Artístico, Cultural e de Salvaguarda do Patrimônio Cultural, que engloba o acervo e a edificação histórica tombada que o abriga, além do funcionamento e contratação de projetos de renovação das exposições tecnológicas permanentes e aquisição de acervo, contemplando itens concernentes a recursos humanos, materiais, equipamentos, projetos e serviços que viabilizem o seu pleno funcionamento, e, por conseguinte, a excelência de seus serviços e atendimento ao público."
"PORTARIA SEFIC/MINC Nº 137, DE 11 DE MARÇO DE 2026",137,outra,False,False,2026-03-11,2026-03-13,49,,33,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-137-de-11-de-marco-de-2026-692401302,portaria-sefic/minc-n-137-de-11-de-marco-de-2026-692401302,0,,False,"Tornar público os descredenciamentos dos peritos do Banco de Pareceristas da Secretaria de Fomento e Incentivo à Cultura, a pedido, conforme disposto no Art. 4º da Instrução Normativa MinC nº 31, de 31 de janeiro de 2026, o qual foi habilitado por meio do Edital de Chamamento Público SEFIC/MinC nº 2/2023, nas áreas e segmentos constantes no"
"PORTARIA SEFIC/MINC Nº 138, DE 13 DE MARÇO DE 2026",138,prorrogacao_prazo,True,False,2026-03-13,2026-03-16,50,,56,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-138-de-13-de-marco-de-2026-692751684,portaria-sefic/minc-n-138-de-13-de-marco-de-2026-692751684,11,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 139, DE 16 DE MARÇO DE 2026",139,homologacao_captacao,True,True,2026-03-16,2026-03-17,51,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-139-de-16-de-marco-de-2026-693128471,portaria-sefic/minc-n-139-de-16-de-marco-de-2026-693128471,74,124724378.45,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 140, DE 16 DE MARÇO DE 2026",140,complementacao_valor,True,False,2026-03-16,2026-03-17,51,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-140-de-16-de-marco-de-2026-693130630,portaria-sefic/minc-n-140-de-16-de-marco-de-2026-693130630,9,14886617.829999998,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 141, DE 16 DE MARÇO DE 2026",141,prorrogacao_prazo,True,False,2026-03-16,2026-03-17,51,,24,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-141-de-16-de-marco-de-2026-693106100,portaria-sefic/minc-n-141-de-16-de-marco-de-2026-693106100,37,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 142, DE 16 DE MARÇO DE 2026",142,reducao_valor,False,False,2026-03-16,2026-03-17,51,,25,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-142-de-16-de-marco-de-2026-693131667,portaria-sefic/minc-n-142-de-16-de-marco-de-2026-693131667,17,3620257.7,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC N.º 143, DE 17 DE MARÇO DE 2026",143,homologacao_captacao,True,True,2026-03-17,2026-03-18,52,,10,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n.-143-de-17-de-marco-de-2026-693464903,portaria-sefic/minc-n.-143-de-17-de-marco-de-2026-693464903,103,114347740.55,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 144, DE 17 DE MARÇO DE 2026",144,complementacao_valor,True,False,2026-03-17,2026-03-18,52,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-144-de-17-de-marco-de-2026-693454288,portaria-sefic/minc-n-144-de-17-de-marco-de-2026-693454288,23,9561556.14,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 145, DE 17 DE MARÇO DE 2026",145,prorrogacao_prazo,True,False,2026-03-17,2026-03-18,52,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-145-de-17-de-marco-de-2026-693461061,portaria-sefic/minc-n-145-de-17-de-marco-de-2026-693461061,4,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 146, DE 17 DE MARÇO DE 2026",146,reducao_valor,False,False,2026-03-17,2026-03-18,52,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-146-de-17-de-marco-de-2026-693454608,portaria-sefic/minc-n-146-de-17-de-marco-de-2026-693454608,77,12207265.83,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 147, DE 17 DE MARÇO DE 2026",147,alteracao_projeto,False,False,2026-03-17,2026-03-18,52,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-147-de-17-de-marco-de-2026-693444582,portaria-sefic/minc-n-147-de-17-de-marco-de-2026-693444582,10,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 148, DE 18 DE MARÇO DE 2026",148,homologacao_captacao,True,True,2026-03-18,2026-03-19,53,,8,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-148-de-18-de-marco-de-2026-693781233,portaria-sefic/minc-n-148-de-18-de-marco-de-2026-693781233,56,43460555.16,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 149, DE 18 DE MARÇO DE 2026",149,complementacao_valor,True,False,2026-03-18,2026-03-19,53,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-149-de-18-de-marco-de-2026-693798820,portaria-sefic/minc-n-149-de-18-de-marco-de-2026-693798820,10,1705850.18,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 150, DE 18 DE MARÇO DE 2026",150,prorrogacao_prazo,True,False,2026-03-18,2026-03-19,53,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-150-de-18-de-marco-de-2026-693795859,portaria-sefic/minc-n-150-de-18-de-marco-de-2026-693795859,21,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
